datetime,year,month,day,hour,day of week,total,place,angbutter,plain bread,jam,croissant,tiramisu croissant,cacao deep,pain au chocolat,almond croissant,croque monsieur,mad garlic,gateau chocolat,pandoro,cheese cake,orange pound,wiener,tiramisu,merinque cookies,americano,caffe latte,milk tea,lemon ade,vanila latte,berry ade,food items,drinks
2020-01-08 15:42:00,YYYY,MM,DD,HH,Wed,19800,교동,2,,,,1,,,,,,,,,,,,,,,1,,,,,
2020-01-08 16:33:00,YYYY,MM,DD,HH,Wed,26900,신사우동,3,,,,,,,,,,,,,1,,,,1,,,,,,,
2020-01-09 11:12:00,YYYY,MM,DD,HH,Thur,35700,석사동,4,,,,2,,,,,,,1,,,,,,,,,,,,,
2020-01-09 11:39:00,YYYY,MM,DD,HH,Thur,28300,후평 2동,2,1,1,1,,,,,,,,1,,1,,,,,,,,,,,
2020-01-09 12:09:00,YYYY,MM,DD,HH,Thur,17000,후평 2동,2,2,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09 12:27:00,YYYY,MM,DD,HH,Thur,28800,동면,1,,,,2,,1,,,,,,,1,2,,,,,,,,,,
2020-01-09 12:34:00,YYYY,MM,DD,HH,Thur,18300,후평 3동,1,2,,,1,,,,,,,,,,,,,,,,,,,,
2020-01-09 13:44:00,YYYY,MM,DD,HH,Thur,21900,후평 3동,2,,,,,,,,,,1,,,,1,,,1,,,,,,,
2020-01-09 13:59:00,YYYY,MM,DD,HH,Thur,19800,조운동,1,,,,1,,,,,,,,,1,,,,1,,,,,,,
2020-01-09 15:22:00,YYYY,MM,DD,HH,Thur,23300,동면,1,1,,,,,1,,,,,,,1,2,,,,,,,,,,
2020-01-09 15:42:00,YYYY,MM,DD,HH,Thur,19600,효자 3동,2,1,,,,,,,,,,1,,,,,,,,,,,,,
2020-01-09 15:59:00,YYYY,MM,DD,HH,Thur,17600,소양동,2,1,,,,,,,,,,,,,1,,,,,,,,,,
2020-01-09 16:00:00,YYYY,MM,DD,HH,Thur,14800,효자 2동,1,1,,,,,,,,,,1,,,,,,,,,,,,,
2020-01-09 17:00:00,YYYY,MM,DD,HH,Thur,14800,후평 1동,1,,,1,,,,,,,,1,,,,,,,,,,,,,
2020-01-10 11:07:00,YYYY,MM,DD,HH,Fri,16300,석사동,1,,,,1,1,,,,,,,,,,,,,,,,,,,
2020-01-10 12:51:00,YYYY,MM,DD,HH,Fri,21800,동면,1,,,,,1,,,,,,,,,1,,,1,,,,1,,,
2020-01-10 12:57:00,YYYY,MM,DD,HH,Fri,19600,후평 1동,2,,,,1,,1,,,,,,,,,,,,,,,,,,
2020-01-10 13:42:00,YYYY,MM,DD,HH,Fri,20100,후평 3동,2,,,,,1,,,,,,,,,,,,,,1,,,,,
2020-01-10 13:51:00,YYYY,MM,DD,HH,Fri,15800,후평 1동,1,,,,1,,,,,,,,,,,,,,,,,1,,,
2020-01-10 14:11:00,YYYY,MM,DD,HH,Fri,14300,동면,1,,,,,,1,,,,,,,,,,,1,,,,,,,
2020-01-10 14:48:00,YYYY,MM,DD,HH,Fri,19300,강남동,1,,,,,,,,,,,,,2,1,,,,,,,,,,
2020-01-10 15:10:00,YYYY,MM,DD,HH,Fri,19300,교동,1,1,1,1,,,,,,,,,,,,,,1,,,,,,,
2020-01-11 11:03:00,YYYY,MM,DD,HH,Sat,29000,효자 2동,,,,,6,,,,,,,,,,,,,,,,,,,,
2020-01-11 13:03:00,YYYY,MM,DD,HH,Sat,20600,후평 3동,2,,,,2,,,,,,,,,,,,,,,,,,,,
2020-01-11 13:11:00,YYYY,MM,DD,HH,Sat,15100,소양동,1,,,,1,,,,,,1,,,,,,,,,,,,,,
2020-01-11 13:16:00,YYYY,MM,DD,HH,Sat,19600,퇴계동,2,,,1,,,1,,,,,,,,,,,,,,,,,,
2020-01-11 14:09:00,YYYY,MM,DD,HH,Sat,14800,효자 2동,2,,,,,,,,,,,,,,,,,1,,,,,,,
2020-01-11 14:19:00,YYYY,MM,DD,HH,Sat,18300,후평 3동,1,,,2,,,,,,,,1,,,,,,,,,,,,,
2020-01-11 15:10:00,YYYY,MM,DD,HH,Sat,15800,후평 2동,1,,,,,,,,,,,,,1,,,,,,,1,,,,
2020-01-11 15:42:00,YYYY,MM,DD,HH,Sat,15800,소양동,1,,,,,,,,,,,2,,,,,,,,,,,,,
2020-01-12 11:03:00,YYYY,MM,DD,HH,Sun,17300,후평 2동,2,,,,,1,,,,,,,,,1,,,,,,,,,,
2020-01-12 11:03:00,YYYY,MM,DD,HH,Sun,21800,효자 1동,1,,,,,,1,,,,,,,,1,,,,,2,,,,,
2020-01-12 12:16:00,YYYY,MM,DD,HH,Sun,44100,후평 3동,,2,,2,,4,,,,,2,1,,,,,,,,,,,,,
2020-01-12 12:19:00,YYYY,MM,DD,HH,Sun,45400,조운동,8,1,1,,,,,,,,,,,,,,,,,,,,,,
2020-01-12 12:30:00,YYYY,MM,DD,HH,Sun,16000,효자 3동,,1,1,,,,,1,,,,1,,,,,,,,,,,,,
2020-01-12 12:42:00,YYYY,MM,DD,HH,Sun,18000,후평 3동,,1,,1,,,,,,,,1,,,,,,,,,,,1,,
2020-01-12 13:23:00,YYYY,MM,DD,HH,Sun,18300,석사동,1,1,,2,,,,,,,,,,,,,,,,,,,,,
2020-01-12 14:11:00,YYYY,MM,DD,HH,Sun,14800,소양동,1,1,,,1,,,,,,,,,,,,,,,,,,,,
2020-01-12 14:19:00,YYYY,MM,DD,HH,Sun,24400,교동,3,,,,,,1,,,,,,,1,,,,,,,,,,,
2020-01-12 14:31:00,YYYY,MM,DD,HH,Sun,14500,동면,,1,1,,,,1,,,,,,,,,,,1,,,,,,,
2020-01-12 16:05:00,YYYY,MM,DD,HH,Sun,14500,후평 1동,,,,,,,,,,,,,,1,,,,2,,,,,,,
2020-01-12 16:23:00,YYYY,MM,DD,HH,Sun,19600,후평 1동,2,,,,,,,,,,,,,,,,,2,,,,,,,
2020-01-12 16:30:00,YYYY,MM,DD,HH,Sun,17000,후평 1동,,,,,,,1,,,,,,,,1,,,,2,,,,,,
2020-01-12 17:05:00,YYYY,MM,DD,HH,Sun,21300,교동,1,1,1,,,,,,,,,,1,,,,,,,1,,,,,
2020-01-13 11:52:00,YYYY,MM,DD,HH,Mon,20300,후평 2동,1,,,,1,,,,,,,,,,,,,,,1,,1,,,
2020-01-13 11:59:00,YYYY,MM,DD,HH,Mon,15300,동면,1,,,,1,,,,,,,,,,,,,1,,,,,,,
2020-01-13 12:23:00,YYYY,MM,DD,HH,Mon,19000,퇴계동,,2,,,,,,,,,,2,,,,,,,,,,,,,
2020-01-13 13:49:00,YYYY,MM,DD,HH,Mon,19300,후평 3동,1,,,1,,,,,,,,,,,,,,,,,,1,1,,
2020-01-13 15:44:00,YYYY,MM,DD,HH,Mon,15100,동면,2,,,1,,,,,,,,,,,,,,,,,,,,,
2020-01-13 15:50:00,YYYY,MM,DD,HH,Mon,20500,효자 3동,,,,,,,,1,,,,,,,,,,,,,,1,1,,
2020-01-13 15:52:00,YYYY,MM,DD,HH,Mon,14800,후평 3동,1,,,,,,1,,,,,,,,,,,,,1,,,,,
2020-01-13 16:55:00,YYYY,MM,DD,HH,Mon,14500,소양동,,,1,1,,1,1,,,,,,,,,,,,,,,,,,
2020-01-15 11:04:00,YYYY,MM,DD,HH,Wed,20300,신사우동,1,1,,1,1,,,,,,,,,,,,,,,,,,,,
2020-01-15 11:08:00,YYYY,MM,DD,HH,Wed,17300,조운동,1,,,1,,,,,,,,1,,,1,,,,,,,,,,
2020-01-15 11:24:00,YYYY,MM,DD,HH,Wed,15500,후평 3동,,,,,,1,,1,,,,,1,,,,,,,,,,,,
2020-01-15 11:28:00,YYYY,MM,DD,HH,Wed,116500,석사동,10,,,,10,,2,,,,,3,,,,,,,,,,,,,
2020-01-15 12:19:00,YYYY,MM,DD,HH,Wed,16000,후평 2동,,1,1,,,1,,,,,,,1,,,,,,,,,,,,
2020-01-15 13:01:00,YYYY,MM,DD,HH,Wed,18300,소양동,1,1,,,1,,1,,,,,,,,,,,,,,,,,,
2020-01-15 13:16:00,YYYY,MM,DD,HH,Wed,15000,퇴계동,,,,,,1,1,1,,,,,,,,,,,,,,,,,
2020-01-15 13:22:00,YYYY,MM,DD,HH,Wed,26300,후평 3동,1,1,,2,,,,,,,,,,1,,,,,,1,,,,,
2020-01-15 14:46:00,YYYY,MM,DD,HH,Wed,18800,후평 3동,1,1,,,,,,,,,,1,,,,,,1,,,,,,,
2020-01-16 11:28:00,YYYY,MM,DD,HH,Thur,18800,석사동,1,1,,1,,,,,,,,,,,,,1,,,,,,,,
2020-01-16 14:09:00,YYYY,MM,DD,HH,Thur,14800,동면,1,1,,,,,,,,,,,,,,,,,1,,,,,,
2020-01-17 11:46:00,YYYY,MM,DD,HH,Fri,14800,효자 2동,1,1,,,,,,,,,,,,1,,,,,,,,,,,
2020-01-17 12:13:00,YYYY,MM,DD,HH,Fri,26600,강남동,2,2,,2,,,,,,,,,,,,,,,,,,,,,
2020-01-17 12:26:00,YYYY,MM,DD,HH,Fri,16300,퇴계동,1,,,,,,,,,,,1,,,,,,1,,,,,,,
2020-01-17 13:30:00,YYYY,MM,DD,HH,Fri,16300,후평 3동,1,,,1,,,1,,,,,,,,1,,,,,,,,,,
2020-01-17 14:15:00,YYYY,MM,DD,HH,Fri,17800,강남동,1,,,,,,,,,,,,1,,2,,,,,,,,,,
2020-01-17 14:17:00,YYYY,MM,DD,HH,Fri,15300,효자 2동,1,,,,,1,,,,,,,,1,,,,,,,,,,,
2020-01-18 11:16:00,YYYY,MM,DD,HH,Sat,18300,효자 3동,1,1,,1,1,,,,,,,,,,,,,,,,,,,,
2020-01-18 12:31:00,YYYY,MM,DD,HH,Sat,25800,강남동,1,1,,2,,1,1,,,,,,,,,,,,,,,,,,
2020-01-18 13:17:00,YYYY,MM,DD,HH,Sat,15000,동면,,1,1,,,1,,,,,,,,,,,,1,,,,,,,
2020-01-18 14:11:00,YYYY,MM,DD,HH,Sat,34700,동면,4,,,,3,,,,,,,,,,,,,,,,,,,,
2020-01-18 14:36:00,YYYY,MM,DD,HH,Sat,16500,동면,,,1,1,1,,,,,,,,1,,,,,,,,,,,,
2020-01-18 14:52:00,YYYY,MM,DD,HH,Sat,14300,효자 2동,1,1,,,,,,,,,,,,,,,,1,,,,,,,
2020-01-18 15:27:00,YYYY,MM,DD,HH,Sat,23600,조운동,2,2,,,,,,,,,,,,,2,,,,,,,,,,
2020-01-18 16:12:00,YYYY,MM,DD,HH,Sat,14500,후평 1동,,,,1,,,,1,,,,,,,,,,,,,,1,,,
2020-01-19 11:05:00,YYYY,MM,DD,HH,Sun,19300,후평 1동,1,1,,,1,,,,,,,,,1,,,,,,,,,,,
2020-01-19 11:09:00,YYYY,MM,DD,HH,Sun,14800,후평 3동,1,,,,,1,,,,,,,,,,,,1,,,,,,,
2020-01-19 11:09:00,YYYY,MM,DD,HH,Sun,31100,교동,1,,,,1,1,1,,,,1,1,,,,,,1,,,,,,,
2020-01-19 11:18:00,YYYY,MM,DD,HH,Sun,20600,교동,2,,,,1,,,,,,,1,,,,,,,,,,,,,
2020-01-19 11:21:00,YYYY,MM,DD,HH,Sun,37000,강남동,,,,,4,4,,,,,,,,,,,,,,,,,,,
2020-01-19 11:49:00,YYYY,MM,DD,HH,Sun,14500,동면,,1,1,1,,1,,,,,,,,,,,,,,,,,,,
2020-01-19 12:40:00,YYYY,MM,DD,HH,Sun,16300,효자 1동,1,,1,,1,,1,,,,,,,,,,,,,,,,,,
2020-01-19 12:52:00,YYYY,MM,DD,HH,Sun,32100,후평 3동,2,2,,,,,,,,,,1,,,,,,,1,,,1,,,
2020-01-19 13:17:00,YYYY,MM,DD,HH,Sun,24300,동면,,,,,,,,1,,,1,1,1,,,,,,,,,1,,,
2020-01-19 13:22:00,YYYY,MM,DD,HH,Sun,21100,석사동,2,,,,,,,,,,,,,,,,,1,1,,,,,,
2020-01-19 14:18:00,YYYY,MM,DD,HH,Sun,23900,효자 2동,2,,,,,,,,,,1,,,,,,,1,,,,,1,,
2020-01-19 14:23:00,YYYY,MM,DD,HH,Sun,15100,후평 3동,1,,,,,,,,,,1,,,,,,,,,,,1,,,
2020-01-19 15:53:00,YYYY,MM,DD,HH,Sun,19100,후평 2동,3,1,,,,,,,,,,,,,,,,,,,,,,,
2020-01-19 15:54:00,YYYY,MM,DD,HH,Sun,27400,후평 1동,3,2,,,,,,,,,,,,,,,,1,,,,,,,
2020-01-19 16:21:00,YYYY,MM,DD,HH,Sun,19800,퇴계동,1,1,,,,,,1,,,,,,,,,,1,,,,,,,
2020-01-19 16:52:00,YYYY,MM,DD,HH,Sun,17800,약사명동,1,,,,,,,,,,,,,1,1,,,1,,,,,,,
2020-01-20 11:25:00,YYYY,MM,DD,HH,Mon,23800,후평 3동,1,,,,1,,1,,,,,,1,,,,1,,,,,,,,
2020-01-20 11:32:00,YYYY,MM,DD,HH,Mon,15000,후평 3동,,,,,1,,,,,,,1,,,,,,1,,,,,,,
2020-01-20 12:46:00,YYYY,MM,DD,HH,Mon,14800,소양동,1,,,1,,,,,,,,,,1,,,,,,,,,,,
2020-01-20 13:28:00,YYYY,MM,DD,HH,Mon,19500,효자 1동,,,,5,,,,,,,,,,,,,,,,,,,,,
2020-01-20 13:59:00,YYYY,MM,DD,HH,Mon,19300,후평 3동,1,,,1,1,,,,,,,,,1,,,,,,,,,,,
2020-01-22 11:09:00,YYYY,MM,DD,HH,Wed,16100,퇴계동,2,,,1,,,,,,,,,,,,,,,,,,,,,
2020-01-22 11:50:00,YYYY,MM,DD,HH,Wed,18100,후평 3동,1,,,1,,,,,,,1,,,,,,,1,,,,,,,
2020-01-22 12:04:00,YYYY,MM,DD,HH,Wed,20300,신사우동,1,1,,1,,,,,,,,,,,,,,,,,,1,,,
2020-01-22 13:44:00,YYYY,MM,DD,HH,Wed,18300,후평 3동,1,1,,1,1,,,,,,,,,,,,,,,,,,,,
2020-01-22 14:17:00,YYYY,MM,DD,HH,Wed,18500,조운동,,,,,1,,1,,,,,1,,,,,,1,,,,,,,
2020-01-22 15:22:00,YYYY,MM,DD,HH,Wed,14500,후평 3동,,1,1,,,,1,,,,,,,,,,,1,,,,,,,
2020-01-22 16:08:00,YYYY,MM,DD,HH,Wed,14800,후평 3동,1,1,,,,,,,,,,,,1,,,,,,,,,,,
2020-01-22 16:14:00,YYYY,MM,DD,HH,Wed,15600,동면,1,,,,,,,,,,1,,1,,,,,,,,,,,,
2020-01-23 11:08:00,YYYY,MM,DD,HH,Thur,77100,석사동,7,,,,5,,,,,,,4,,,,,,,,,,,,,
2020-01-23 11:17:00,YYYY,MM,DD,HH,Thur,58700,퇴계동,9,,,,,,1,,,,,1,,1,,,,,,,,,,,
2020-01-23 11:37:00,YYYY,MM,DD,HH,Thur,14100,동면,1,,,,,,1,,,,1,,,,,,,,,,,,,,
2020-01-23 11:45:00,YYYY,MM,DD,HH,Thur,18800,동면,1,,,1,1,,,,,,,,,,,,,1,,,,,,,
2020-01-23 12:07:00,YYYY,MM,DD,HH,Thur,17800,효자 2동,2,2,,,,,,,,,,,,,,,,,,,,,,,
2020-01-23 14:04:00,YYYY,MM,DD,HH,Thur,18600,효자 2동,2,2,,,,,,,,,,,,,,,,,,,,,,,
2020-01-23 14:08:00,YYYY,MM,DD,HH,Thur,15000,후평 2동,,1,1,,,1,,,,,,,,,,,,1,,,,,,,
2020-01-23 14:57:00,YYYY,MM,DD,HH,Thur,26000,효자 2동,5,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-23 15:26:00,YYYY,MM,DD,HH,Thur,27500,동면,1,1,1,,,,1,,,,,,,,,,,1,,,,2,,,
2020-01-23 15:53:00,YYYY,MM,DD,HH,Thur,14800,효자 2동,1,1,,,,,,,,,,,,1,,,,,,,,,,,
2020-01-24 11:37:00,YYYY,MM,DD,HH,Fri,23800,효자 2동,1,1,,,,,1,,,,,,1,,2,,,,,,,,,,
2020-01-24 11:40:00,YYYY,MM,DD,HH,Fri,14800,소양동,1,,,,1,,1,,,,,,,,,,,,,,,,,,
2020-01-24 11:50:00,YYYY,MM,DD,HH,Fri,15300,근화동,1,,1,,1,,,,,,,,,,1,,,,,,,,,,
2020-01-26 11:07:00,YYYY,MM,DD,HH,Sun,14800,소양동,1,,,,1,,1,,,,,,,,,,,,,,,,,,
2020-01-26 12:16:00,YYYY,MM,DD,HH,Sun,15000,퇴계동,,1,,1,,,,,,,,,,,2,,,,,,,,,,
2020-01-26 12:30:00,YYYY,MM,DD,HH,Sun,14800,후평 3동,1,1,,,,,,,,,,,,1,,,,,,,,,,,
2020-01-26 12:36:00,YYYY,MM,DD,HH,Sun,28100,후평 2동,2,,,2,1,,,,,,,,1,,,,,,,,,,,,
2020-01-26 12:50:00,YYYY,MM,DD,HH,Sun,34900,후평 1동,3,1,,2,,2,,,,,,,,,,,,,,,,,,,
2020-01-26 13:09:00,YYYY,MM,DD,HH,Sun,18000,후평 3동,,1,,1,,,,1,,,,,,,,,,,,,,,1,,
2020-01-26 15:53:00,YYYY,MM,DD,HH,Sun,16800,후평 3동,1,,,,1,,,,,,,1,,,,,,,,,,,,,
2020-01-27 11:02:00,YYYY,MM,DD,HH,Mon,21600,석사동,1,,,,1,,,,,,,,,,,,,,,1,,,,,
2020-01-27 12:17:00,YYYY,MM,DD,HH,Mon,27600,효자 2동,2,,,1,,2,,,,,,,,1,,,,,,,,,,,
2020-01-27 12:32:00,YYYY,MM,DD,HH,Mon,21800,강남동,1,,,2,,,2,,,,,,,,,,,,,,,,,,
2020-01-27 12:57:00,YYYY,MM,DD,HH,Mon,20300,약사명동,1,,,,1,,,,,,,,1,,,,,1,,,,,,,
2020-01-27 13:29:00,YYYY,MM,DD,HH,Mon,26000,후평 1동,,,,1,1,1,,,,,,1,1,,1,,,,,,,,,,
2020-01-27 13:29:00,YYYY,MM,DD,HH,Mon,20100,동면,2,,,,,1,,,,,,1,,,,,,,,,,,,,
2020-01-27 13:31:00,YYYY,MM,DD,HH,Mon,20600,후평 2동,2,,,,1,,,,,,,1,,,,,,,,,,,,,
2020-01-29 11:09:00,YYYY,MM,DD,HH,Wed,15300,동면,1,,,,1,,,,,,,,,,,,,1,,,,,,,
2020-01-29 11:46:00,YYYY,MM,DD,HH,Wed,17500,소양동,,2,,,1,1,,,,,,,,,,,,,,,,,,,
2020-01-29 12:23:00,YYYY,MM,DD,HH,Wed,14800,동면,,,,,,,,1,,,1,,,1,,,,,,,,,,,
2020-01-29 12:23:00,YYYY,MM,DD,HH,Wed,15100,후평 1동,2,1,,,,,,,,,,,,,,,,,,,,,,,
2020-01-29 14:07:00,YYYY,MM,DD,HH,Wed,15800,동면,1,,,,,,,,,,,1,,,,,,,,,,1,,,
2020-01-29 15:31:00,YYYY,MM,DD,HH,Wed,25900,후평 2동,3,,,,1,,,,,,,,,,2,,,,,,,,,,
2020-01-30 11:43:00,YYYY,MM,DD,HH,Thur,23300,석사동,2,,,1,,1,,,,,,,,,,,1,,,,,,,,
2020-01-30 11:53:00,YYYY,MM,DD,HH,Thur,28800,후평 2동,1,,,,2,,,,,,,,,,,,,1,1,,,,1,,
2020-01-30 11:54:00,YYYY,MM,DD,HH,Thur,42900,후평 3동,3,,,3,,,2,,,,,,,2,,,,,,,,,,,
2020-01-30 12:15:00,YYYY,MM,DD,HH,Thur,34300,약사명동,1,2,,1,,1,1,1,,,,,1,,,,,,,,,,,,
2020-01-30 12:26:00,YYYY,MM,DD,HH,Thur,26600,동면,2,1,,1,,1,,,,,,,,,,,,1,,,,,,,
2020-01-30 13:20:00,YYYY,MM,DD,HH,Thur,29600,효자 3동,2,,,,2,,,,,,,,,,,,,,,2,,,,,
2020-01-30 14:26:00,YYYY,MM,DD,HH,Thur,23300,후평 2동,2,1,,,,,,,,,,,,,,,,,,1,1,,,,
2020-01-30 14:27:00,YYYY,MM,DD,HH,Thur,16000,후평 1동,,1,,1,,,,,,,,,,,1,,,,1,,,,,,
2020-01-30 15:15:00,YYYY,MM,DD,HH,Thur,21100,효자 2동,2,,1,1,,,,,,,,,,,,,,,,1,,,,,
2020-01-31 11:11:00,YYYY,MM,DD,HH,Fri,16800,석사동,1,,,,,,,,,,,1,,,,,,,,,,,1,,
2020-01-31 11:17:00,YYYY,MM,DD,HH,Fri,15300,후평 2동,1,2,1,,,,,,,,,,,,,,,,,,,,,,
2020-01-31 11:21:00,YYYY,MM,DD,HH,Fri,19800,동면,1,1,,,1,,,,,,,,1,,,,,,,,,,,,
2020-01-31 11:32:00,YYYY,MM,DD,HH,Fri,22500,동면,,1,,,,,1,2,,,,1,,,,,,,,,,,,,
2020-01-31 12:06:00,YYYY,MM,DD,HH,Fri,14800,후평 2동,1,1,,,1,,,,,,,,,,,,,,,,,,,,
2020-01-31 12:36:00,YYYY,MM,DD,HH,Fri,29900,후평 1동,3,,,,,,,,,,,,,2,,,,,,1,,,,,
2020-01-31 13:09:00,YYYY,MM,DD,HH,Fri,20300,석사동,1,,,,1,,1,1,,,,,,,,,,,,,,,,,
2020-01-31 13:39:00,YYYY,MM,DD,HH,Fri,15000,동면,,,,,1,,,,,,,,,1,,,,1,,,,,,,
2020-01-31 13:47:00,YYYY,MM,DD,HH,Fri,15000,동면,,2,1,,,,,,,,,,,,,,,,,,,1,,,
2020-01-31 14:15:00,YYYY,MM,DD,HH,Fri,16800,퇴계동,1,,,,1,,,,,,,,,1,,,,,,,,,,,
2020-01-31 16:45:00,YYYY,MM,DD,HH,Fri,15000,후평 3동,,1,,,,,,,,,,,1,1,,,,,,,,,,,
2020-02-01 11:05:00,YYYY,MM,DD,HH,Sat,15100,소양동,2,,,1,,,,,,,,,,,,,,,,,,,,,
2020-02-01 12:56:00,YYYY,MM,DD,HH,Sat,17300,후평 3동,1,1,,1,,,1,,,,,,,,,,,,,,,,,,
2020-02-01 13:18:00,YYYY,MM,DD,HH,Sat,15300,후평 3동,1,,,,1,1,,,,,,,,,,,,,,,,,,,
2020-02-01 13:42:00,YYYY,MM,DD,HH,Sat,19300,후평 3동,1,1,,,1,,,,,,,,,,,,,,,,,1,,,
2020-02-01 13:50:00,YYYY,MM,DD,HH,Sat,23600,후평 1동,1,,,,1,1,,,,,1,,,,,,,,,,,1,,,
2020-02-01 14:06:00,YYYY,MM,DD,HH,Sat,15800,효자 2동,1,,,,1,,,,,,,,,,,,,,,1,,,,,
2020-02-01 14:10:00,YYYY,MM,DD,HH,Sat,15300,동면,1,1,1,,,,1,,,,,,,,,,,,,,,,,,
2020-02-01 15:40:00,YYYY,MM,DD,HH,Sat,32400,후평 3동,3,,,,,,2,,,,,,,2,,,,,,,,,,,
2020-02-01 15:49:00,YYYY,MM,DD,HH,Sat,19600,후평 1동,2,,,,,,,,,,,,,,,,,2,,,,,,,
2020-02-02 11:05:00,YYYY,MM,DD,HH,Sun,15000,동면,,2,,,,,1,,,,,,,,1,,,,,,,,,,
2020-02-02 11:05:00,YYYY,MM,DD,HH,Sun,19300,동면,1,,,,1,,1,,,,,,,1,,,,,,,,,,,
2020-02-02 11:32:00,YYYY,MM,DD,HH,Sun,22300,효자 2동,1,2,1,2,,,,,,,,,,,,,,,,,,,,,
2020-02-02 11:34:00,YYYY,MM,DD,HH,Sun,15800,후평 1동,1,,,,1,,,,,,,1,,,,,,,,,,,,,
2020-02-02 11:49:00,YYYY,MM,DD,HH,Sun,30800,석사동,1,1,,2,,,,,,,,,,1,,,,2,,,,,,,
2020-02-02 12:06:00,YYYY,MM,DD,HH,Sun,21400,석사동,3,,,,,1,,,,,,,,,,,,,,,,,,,
2020-02-02 12:17:00,YYYY,MM,DD,HH,Sun,16800,석사동,1,,,,1,,,,,,,1,,,,,,,,,,,,,
2020-02-02 12:18:00,YYYY,MM,DD,HH,Sun,16000,후평 2동,,1,,3,,,,,,,,,,,,,,,,,,,,,
2020-02-02 12:21:00,YYYY,MM,DD,HH,Sun,18300,동면,1,2,,,,,,1,,,,,,,,,,,,,,,,,
2020-02-02 12:24:00,YYYY,MM,DD,HH,Sun,15300,후평 1동,1,,,,1,,,,,,,,,,,,1,,,,,,,,
2020-02-02 12:42:00,YYYY,MM,DD,HH,Sun,17300,후평 3동,1,2,,,,,1,,,,,,,,,,,,,,,,,,
2020-02-02 13:10:00,YYYY,MM,DD,HH,Sun,17800,소양동,1,1,,1,,,,,,,,,,,,,,1,,,,,,,
2020-02-02 13:31:00,YYYY,MM,DD,HH,Sun,14500,후평 1동,,1,,,1,,,,,,,,,1,,,,,,,,,,,
2020-02-02 13:33:00,YYYY,MM,DD,HH,Sun,19300,후평 3동,1,,,1,1,,,,,,,,,1,,,,,,,,,,,
2020-02-02 14:16:00,YYYY,MM,DD,HH,Sun,15100,동면,2,1,,,,,,,,,,,,,,,,,,,,,,,
2020-02-02 14:58:00,YYYY,MM,DD,HH,Sun,16100,동면,2,,,,,,,,,,,1,,,,,,,,,,,,,
2020-02-02 15:37:00,YYYY,MM,DD,HH,Sun,15800,소양동,1,,,,,,,,,,,1,,1,,,,,,,,,,,
2020-02-02 16:13:00,YYYY,MM,DD,HH,Sun,16100,동면,2,,,,,,,,,,,1,,,,,,,,,,,,,
2020-02-02 17:29:00,YYYY,MM,DD,HH,Sun,19600,동면,1,,,,,,,,,,1,,,1,,,,,1,,,,,,
2020-02-03 12:52:00,YYYY,MM,DD,HH,Mon,45500,동면,8,,,2,,,,,,,,1,,,,,,,,,,,,,
2020-02-03 15:30:00,YYYY,MM,DD,HH,Mon,16100,소양동,2,,,,1,,,,,,,,,,,,,,,,,,,,
2020-02-03 14:26:00,YYYY,MM,DD,HH,Mon,16300,후평 2동,1,,,,,,,,,,,,,1,2,,,,,,,,,,
2020-02-03 16:42:00,YYYY,MM,DD,HH,Mon,15800,후평 1동,1,,,,1,,,,,,,,,,,,,,1,,,,,,
2020-02-05 11:08:00,YYYY,MM,DD,HH,Wed,20600,후평 2동,2,,,,2,,,,,,,,,,,,,,,,,,,,
2020-02-05 11:23:00,YYYY,MM,DD,HH,Wed,19800,동면,1,1,,,,,,1,,,,,,,2,,,,,,,,,,
2020-02-05 11:48:00,YYYY,MM,DD,HH,Wed,34100,동면,2,,,,2,,,,,,,2,,1,,,,,,,,,,,
2020-02-05 11:54:00,YYYY,MM,DD,HH,Wed,21500,후평 2동,,3,3,,,,,,,,,,,,,,,,,,,1,,,
2020-02-05 11:56:00,YYYY,MM,DD,HH,Wed,27600,후평 2동,1,1,1,1,,,,,,,1,1,,,,,,,,,,,,,
2020-02-05 12:07:00,YYYY,MM,DD,HH,Wed,21600,동내면,2,,,,,1,,,,,,,1,,,,,,,,,,,,
2020-02-05 12:32:00,YYYY,MM,DD,HH,Wed,16300,동면,,,,,1,,1,,,,1,,,,1,,,,,,,,,,
2020-02-05 12:36:00,YYYY,MM,DD,HH,Wed,17500,동면,,1,,1,1,,,,,,,,,,,,,1,,,,,,,
2020-02-05 13:12:00,YYYY,MM,DD,HH,Wed,21300,석사동,1,,,,1,,,1,,,,,,,,,,,1,,,,,,
2020-02-05 13:48:00,YYYY,MM,DD,HH,Wed,14300,후평 3동,1,,,,,,1,,,,,,,,,,,1,,,,,,,
2020-02-05 14:08:00,YYYY,MM,DD,HH,Wed,50000,조운동,10,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-05 15:58:00,YYYY,MM,DD,HH,Wed,17300,석사동,1,,,,,,,,,,,,1,1,,,,,,,,,,,
2020-02-06 11:05:00,YYYY,MM,DD,HH,Thur,14500,후평 2동,,,,1,1,,,,,,,,,1,,,,,,,,,,,
2020-02-06 11:13:00,YYYY,MM,DD,HH,Thur,15800,후평 2동,1,,,,1,,,1,,,,,,,,,,,,,,,,,
